countyfip,city,sex,age,language,poverty,diffrem,diffphys,diffmob,diffcare,diffeye,diffhear,vetstat,raceethn,diffany
21,not in identifiable city (or size group),male,64,english,501,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
3,not in identifiable city (or size group),male,46,sub-saharan africa,471,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
0,not in identifiable city (or size group),male,36,spanish,176,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
0,not in identifiable city (or size group),male,42,sub-saharan africa,331,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
27,not in identifiable city (or size group),male,32,sub-saharan africa,501,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
0,not in identifiable city (or size group),male,65,english,443,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
9,not in identifiable city (or size group),male,58,spanish,258,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,yes,not a veteran,Black NH,1
0,not in identifiable city (or size group),male,34,english,305,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,yes,no,not a veteran,Black NH,1
0,not in identifiable city (or size group),male,57,english,54,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,yes,no,veteran,Black NH,1
0,not in identifiable city (or size group),male,78,english,501,no cognitive difficulty,no ambulatory difficulty,has independent living difficulty,no,no,no,not a veteran,Black NH,1
9,not in identifiable city (or size group),male,64,french,115,no cognitive difficulty,has ambulatory difficulty,no independent living difficulty,no,no,no,veteran,Black NH,1
0,not in identifiable city (or size group),male,68,sub-saharan africa,24,no cognitive difficulty,has ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,1
17,not in identifiable city (or size group),male,68,sub-saharan africa,501,no cognitive difficulty,has ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,1
0,not in identifiable city (or size group),male,78,french,135,no cognitive difficulty,has ambulatory difficulty,has independent living difficulty,no,no,no,veteran,Black NH,1
0,not in identifiable city (or size group),male,60,english,162,no cognitive difficulty,has ambulatory difficulty,has independent living difficulty,yes,no,no,veteran,Black NH,1
0,not in identifiable city (or size group),male,11,english,466,has cognitive difficulty,no ambulatory difficulty,n/a,no,no,no,n/a,Black NH,1
3,not in identifiable city (or size group),male,7,english,352,has cognitive difficulty,no ambulatory difficulty,n/a,no,no,no,n/a,Black NH,1
17,not in identifiable city (or size group),male,73,english,313,has cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,veteran,Black NH,1
0,not in identifiable city (or size group),male,26,other afro-asiatic languages,501,has cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,1
0,not in identifiable city (or size group),male,40,english,279,has cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,1
5,not in identifiable city (or size group),male,22,english,86,has cognitive difficulty,no ambulatory difficulty,has independent living difficulty,no,no,no,not a veteran,Black NH,1
0,not in identifiable city (or size group),male,52,french,137,has cognitive difficulty,no ambulatory difficulty,has independent living difficulty,no,no,no,not a veteran,Black NH,1
0,not in identifiable city (or size group),male,62,english,164,has cognitive difficulty,has ambulatory difficulty,no independent living difficulty,no,no,no,veteran,Black NH,1
0,not in identifiable city (or size group),male,55,english,47,has cognitive difficulty,has ambulatory difficulty,has independent living difficulty,yes,no,no,not a veteran,Black NH,1
0,not in identifiable city (or size group),male,76,french,501,has cognitive difficulty,has ambulatory difficulty,has independent living difficulty,yes,yes,no,not a veteran,Black NH,1
25,"boston, ma",male,1,n/a or blank,1,n/a,n/a,n/a,n/a,no,no,n/a,Black NH,0
25,"boston, ma",male,less than 1 year old,n/a or blank,320,n/a,n/a,n/a,n/a,no,no,n/a,Black NH,0
25,"boston, ma",male,3,n/a or blank,321,n/a,n/a,n/a,n/a,no,no,n/a,Black NH,0
25,"boston, ma",male,1,n/a or blank,403,n/a,n/a,n/a,n/a,no,no,n/a,Black NH,0
25,"boston, ma",male,1,n/a or blank,501,n/a,n/a,n/a,n/a,no,no,n/a,Black NH,0
25,"boston, ma",male,14,english,414,no cognitive difficulty,no ambulatory difficulty,n/a,no,no,no,n/a,Black NH,0
25,"boston, ma",male,9,english,409,no cognitive difficulty,no ambulatory difficulty,n/a,no,no,no,n/a,Black NH,0
25,"boston, ma",male,12,english,321,no cognitive difficulty,no ambulatory difficulty,n/a,no,no,no,n/a,Black NH,0
25,"boston, ma",male,12,english,127,no cognitive difficulty,no ambulatory difficulty,n/a,no,no,no,n/a,Black NH,0
25,"boston, ma",male,9,english,377,no cognitive difficulty,no ambulatory difficulty,n/a,no,no,no,n/a,Black NH,0
25,"boston, ma",male,7,english,218,no cognitive difficulty,no ambulatory difficulty,n/a,no,no,no,n/a,Black NH,0
25,"boston, ma",male,11,sub-saharan africa,238,no cognitive difficulty,no ambulatory difficulty,n/a,no,no,no,n/a,Black NH,0
25,"boston, ma",male,7,french,103,no cognitive difficulty,no ambulatory difficulty,n/a,no,no,no,n/a,Black NH,0
25,"boston, ma",male,12,english,332,no cognitive difficulty,no ambulatory difficulty,n/a,no,no,no,n/a,Black NH,0
25,"boston, ma",male,8,english,252,no cognitive difficulty,no ambulatory difficulty,n/a,no,no,no,n/a,Black NH,0
25,"boston, ma",male,11,sub-saharan africa,238,no cognitive difficulty,no ambulatory difficulty,n/a,no,no,no,n/a,Black NH,0
25,"boston, ma",male,13,french,267,no cognitive difficulty,no ambulatory difficulty,n/a,no,no,no,n/a,Black NH,0
25,"boston, ma",male,54,english,218,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,22,english,358,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,24,english,1,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,23,english,501,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,28,english,501,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,35,english,107,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,31,english,47,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,veteran,Black NH,0
25,"boston, ma",male,49,english,377,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,69,english,330,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,34,english,501,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,60,portuguese,393,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,25,english,415,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,48,english,501,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,29,english,501,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,45,english,130,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,69,french,406,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,79,english,501,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,16,french,267,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,n/a,Black NH,0
25,"boston, ma",male,30,english,501,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,52,english,1,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,49,english,501,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,56,"amharic, ethiopian, etc",143,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,52,french,498,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,29,english,65,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,57,english,450,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,66,french,501,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,16,english,87,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,n/a,Black NH,0
25,"boston, ma",male,68,english,73,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,35,english,249,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,21,french,335,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,59,english,501,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,19,english,394,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
25,"boston, ma",male,34,arabic,68,no cognitive difficulty,no ambulatory difficulty,no independent living difficulty,no,no,no,not a veteran,Black NH,0
